VOLTS`V`float	deriv(v(out2))`V/V`float
1.24982	-4840.5
1.24983	-5064.75
1.24983	-4699.78
1.24983	-5506
1.24983	-5082.22
1.24983	-5920.25
1.24983	-6112.25
1.24983	-5592.44
1.24983	-6457.5
1.24983	-6610
1.24983	-5999.11
1.24984	-6874.5
1.24984	-6211.56
1.24984	-7089.5
1.24984	-7180.5
1.24984	-6455.11
1.24984	-7334.5
1.24984	-6577.33
1.24984	-7457.5
1.24984	-7509.5
1.24984	-6716.44
1.24985	-7597.75
1.24985	-6787.11
1.24985	-7669.5
1.24985	-7700.25
1.24985	-6869.56
1.24985	-7753.75
1.24985	-7776.75
1.24985	-6931.78
1.24985	-7817.75
1.24985	-6965.11
1.24986	-7852.25
1.24986	-7867.75
1.24986	-7006.22
1.24986	-7895.25
1.24986	-7028.89
1.24986	-7919.25
1.24986	-7930
1.24986	-7058
1.24986	-7949.75
1.24986	-7074.44
1.24987	-7967.38
1.24987	-7975.38
1.24987	-7096.11
1.24987	-7990.12
1.24987	-7997.12
1.24987	-7114.33
1.24987	-8009.75
1.24987	-7125
1.24987	-8021.25
1.24987	-8026.62
1.24988	-7139.33
1.24988	-8036.62
1.24988	-7147.67
1.24988	-8045.75
1.24988	-8049.88
1.24988	-7159
1.24988	-8057.88
1.24988	-7165.78
1.24988	-8065
1.24988	-8068.25
1.24989	-7174.78
1.24989	-8074.62
1.24989	-8077.5
1.24989	-7182.56
1.24989	-8082.88
1.24989	-7187.11
1.24989	-8087.88
1.24989	-8090.12
1.24989	-7193.11
1.24989	-8094.25
1.2499	-7196.56
1.2499	-8098
1.2499	-8099.62
1.2499	-7201.22
1.2499	-8102.62
1.2499	-7203.67
1.2499	-8105.38
1.2499	-8106.62
1.2499	-7206.78
1.2499	-8108.62
1.24991	-8109.62
1.24991	-7209.11
1.24991	-8111.12
1.24991	-7210.33
1.24991	-8112.25
1.24991	-8112.62
1.24991	-7211.56
1.24991	-8113.38
1.24991	-7212
1.24991	-8113.62
1.24992	-8113.62
1.24992	-7212
1.24992	-8113.5
1.24992	-7211.78
1.24992	-8113
1.24992	-8112.62
1.24992	-7210.78
1.24992	-8111.75
1.24992	-8111
1.24992	-7209.33
1.24993	-8109.62
1.24993	-7207.89
1.24993	-8108
1.24993	-8107
1.24993	-7205.33
1.24993	-8105
1.24993	-7203.33
1.24993	-8102.5
1.24993	-8101.25
1.24993	-7199.78
1.24994	-8098.5
1.24994	-7197.22
1.24994	-8095.25
1.24994	-8093.75
1.24994	-7192.78
1.24994	-8090.25
1.24994	-8088.38
1.24994	-7187.89
1.24994	-8084.5
1.24994	-7184.44
1.24995	-8080.25
1.24995	-8078.25
1.24995	-7178.56
1.24995	-8073.75
1.24995	-7174.44
1.24995	-8068.88
1.24995	-8066.38
1.24995	-7167.89
1.24995	-8061.25
1.24995	-7163.22
1.24996	-8055.88
1.24996	-8053
1.24996	-7155.78
1.24996	-8047.25
1.24996	-8044.38
1.24996	-7147.78
1.24996	-8038.12
1.24996	-7142.33
1.24996	-8031.75
1.24996	-8028.5
1.24997	-7133.44
1.24997	-8021.75
1.24997	-7127.44
1.24997	-8014.75
1.24997	-8011.12
1.24997	-7117.89
1.24997	-8003.75
1.24997	-7111.11
1.24997	-7996.25
1.24997	-7992.38
1.24998	-7100.67
1.24998	-7984.38
1.24998	-7980.25
1.24998	-7089.89
1.24998	-7971.88
1.24998	-7082.33
1.24998	-7963.25
1.24998	-7959
1.24998	-7070.56
1.24998	-7949.88
1.24999	-7062.56
1.24999	-7940.62
1.24999	-7936
1.24999	-7049.89
1.24999	-7926.25
1.24999	-7041.22
1.24999	-7916.5
1.24999	-7911.25
1.24999	-7027.78
1.24999	-7901
1.25	-7895.75
1.25	-7013.72
1.25	-7885
1.25	-7004
1.25	-7874
1.25	-7868.31
1.25	-6989
1.25	-7856.88
1.25	-6978.61
1.25	-7845.06
1.25001	-7839.06
1.25001	-6962.61
1.25001	-7826.69
1.25001	-7820.5
1.25001	-6945.89
1.25001	-7807.69
1.25001	-6934.33
1.25001	-7794.5
1.25001	-7787.81
1.25001	-6916.44
1.25002	-7774.06
1.25002	-6904.06
1.25002	-7760
1.25002	-7752.75
1.25002	-6884.83
1.25002	-7738.06
1.25002	-6871.56
1.25002	-7722.81
1.25002	-7715.06
1.25002	-6850.83
1.25003	-7699.19
1.25003	-7691.06
1.25003	-6829.17
1.25003	-7674.38
1.25003	-6814.11
1.25003	-7657.19
1.25003	-7648.31
1.25003	-6790.61
1.25003	-7630.25
1.25003	-6774.22
1.25004	-7611.5
1.25004	-7601.88
1.25004	-6748.56
1.25004	-7582.12
1.25004	-6730.61
1.25004	-7561.62
1.25004	-7551
1.25004	-6702.44
1.25004	-7529.25
1.25004	-7518.06
1.25005	-6672.5
1.25005	-7494.88
1.25005	-6651.5
1.25005	-7470.75
1.25005	-7458.19
1.25005	-6618.17
1.25005	-7432.44
1.25005	-6594.67
1.25005	-7405.31
1.25005	-7391.25
1.25006	-6557.22
1.25006	-7362.12
1.25006	-6530.67
1.25006	-7331.44
1.25006	-7315.5
1.25006	-6488.11
1.25006	-7282.25
1.25006	-7264.88
1.25006	-6441.89
1.25006	-7228.72
1.25007	-6408.72
1.25007	-7190.31
1.25007	-7170.25
1.25007	-6355.08
1.25007	-7128.09
1.25007	-6316.42
1.25007	-7083.12
1.25007	-7059.47
1.25007	-6253.36
1.25007	-7009.72
1.25008	-6207.53
1.25008	-6956.31
1.25008	-6928.09
1.25008	-6132.31
1.25008	-6868.47
1.25008	-6836.91
1.25008	-6048.08
1.25008	-6770
1.25008	-5986.17
1.25008	-6697.5
1.25009	-6658.97
1.25009	-5883.42
1.25009	-6576.94
1.25009	-5807.36
1.25009	-6487.69
1.25009	-6440.06
1.25009	-5680.33
1.25009	-6338.38
1.25009	-5585.83
1.25009	-6227.28
1.2501	-6167.88
1.2501	-5427.36
1.2501	-6040.84
1.2501	-5972.88
1.2501	-5246.11
1.2501	-5827.56
1.2501	-5111.06
1.2501	-5668.84
1.2501	-5584.16
1.2501	-4885.17
1.25011	-5403.72
1.25011	-4718.08
1.25011	-5208.12
1.25011	-5104.61
1.25011	-4442.04
1.25011	-4886.3
1.25011	-4241.56
1.25011	-4653.81
1.25011	-4532.75
1.25011	-3918.97
1.25012	-4282.47
1.25012	-4154.03
1.25012	-3576.88
1.25012	-3892.88
1.25012	-3343.33
1.25012	-3629.66
1.25012	-3498.72
1.25012	-2994.65
1.25012	-3241.05
1.25012	-2769.26
1.25013	-2992.61
1.25013	-2873.02
1.25013	-2450.68
1.25013	-2644.95
1.25013	-2255.1
1.25013	-2433.34
1.25013	-2334.11
1.25013	-1990.5
1.25013	-2148.97
1.25013	-2063
1.25014	-1761.22
1.25014	-1903.91
1.25014	-1627.12
1.25014	-1761
1.25014	-1695.22
1.25014	-1451.56
1.25014	-1574.12
1.25014	-1349.72
1.25014	-1465.8
1.25014	-1415.98
1.25015	-1216.74
1.25015	-1324.2
1.25015	-1139.5
1.25015	-1241.88
1.25015	-1203.89
1.25015	-1038.09
1.25015	-1133.64
1.25015	-1101.14
1.25015	-951.312
1.25015	-1040.84
1.25016	-900.299
1.25016	-986.156
1.25016	-960.734
1.25016	-832.403
1.25016	-913.281
1.25016	-792.111
1.25016	-869.945
1.25016	-849.664
1.25016	-738
1.25016	-811.641
1.25017	-705.583
1.25017	-776.656
1.25017	-760.195
1.25017	-661.681
1.25017	-729.172
1.25017	-714.547
1.25017	-622.618
1.25017	-686.875
1.25017	-598.917
1.25017	-661.164
1.25018	-648.969
1.25018	-566.41
1.25018	-625.836
1.25018	-546.521
1.25018	-604.211
1.25018	-593.922
1.25018	-519.076
1.25018	-574.305
1.25018	-502.188
1.25018	-555.883
1.25019	-547.094
1.25019	-478.715
1.25019	-530.273
1.25019	-522.219
1.25019	-457.236
1.25019	-506.797
1.25019	-443.91
1.25019	-492.211
1.25019	-485.203
1.25019	-425.243
1.2502	-471.758
1.2502	-413.59
1.2502	-458.992
1.2502	-452.852
1.2502	-397.215
1.2502	-441.016
1.2502	-435.312
1.2502	-382
1.2502	-424.32
1.2502	-372.458
1.25021	-413.82
1.25021	-408.766
1.25021	-358.938
1.25021	-398.969
1.25021	-350.431
1.25021	-389.594
1.25021	-385.07
1.25021	-338.34
1.25021	-376.281
1.25021	-330.701
1.25022	-367.875
1.25022	-363.789
1.25022	-319.819
1.25022	-355.875
1.25022	-352.039
1.25022	-309.569
1.25022	-344.578
1.25022	-303.076
1.25022	-337.398
1.25022	-333.922
1.25023	-293.771
1.25023	-327.141
1.25023	-287.854
1.25023	-320.602
1.25023	-317.422
1.25023	-279.382
1.25023	-311.227
1.25023	-273.965
1.25023	-305.258
1.25023	-302.336
1.25024	-266.201
1.25024	-296.656
1.25024	-293.891
1.25024	-258.812
1.25024	-288.492
1.25024	-254.09
1.25024	-283.258
1.25024	-280.711
1.25024	-247.285
1.25024	-275.727
1.25025	-242.931
1.25025	-270.898
1.25025	-268.531
1.25025	-236.639
1.25025	-263.922
1.25025	-232.597
1.25025	-259.445
1.25025	-257.266
1.25025	-226.757
1.25025	-252.977
1.25026	-250.883
1.25026	-221.174
1.25026	-246.781
1.25026	-217.583
1.25026	-242.797
1.25026	-240.844
1.25026	-212.375
1.25026	-237.016
1.25026	-209.021
1.25026	-233.305
1.25027	-231.477
1.25027	-204.16
1.25027	-227.898
1.25027	-201.024
1.25027	-224.422
1.25027	-222.715
1.25027	-196.472
1.25027	-219.367
1.25027	-217.723
1.25027	-192.09
1.25028	-214.5
1.25028	-189.26
1.25028	-211.359
1.25028	-209.812
1.25028	-185.146
1.25028	-206.781
1.25028	-182.486
1.25028	-203.824
1.25028	-202.375
1.25028	-178.611
1.25029	-199.52
1.25029	-176.104
1.25029	-196.734
1.25029	-195.359
1.25029	-172.451
1.25029	-192.672
1.25029	-191.348
1.25029	-168.92
1.25029	-188.746
1.25029	-166.635
1.2503	-186.199
1.2503	-184.949
1.2503	-163.299
1.2503	-182.488
1.2503	-161.135
1.2503	-180.078
1.2503	-178.895
1.2503	-157.976
1.2503	-176.562
1.2503	-155.927
1.25031	-174.277
1.25031	-173.156
1.25031	-152.931
1.25031	-170.941
1.25031	-169.855
1.25031	-150.024
1.25031	-167.711
1.25031	-148.135
1.25031	-165.609
1.25031	-164.574
1.25032	-145.378
1.25032	-162.535
1.25032	-143.583
1.25032	-160.535
1.25032	-159.551
1.25032	-140.958
1.25032	-157.609
1.25032	-139.25
1.25032	-155.707
1.25032	-154.77
1.25033	-136.747
1.25033	-152.922
1.25033	-152.008
1.25033	-134.316
1.25033	-150.211
1.25033	-132.733
1.25033	-148.449
1.25033	-147.574
1.25033	-130.413
1.25033	-145.863
1.25034	-128.903
1.25034	-144.176
1.25034	-143.348
1.25034	-126.688
1.25034	-141.703
1.25034	-125.243
1.25034	-140.098
1.25034	-139.301
1.25034	-123.125
1.25034	-137.734
1.25035	-136.961
1.25035	-121.062
1.25035	-135.434
1.25035	-119.715
1.25035	-133.93
1.25035	-133.191
1.25035	-117.743
1.25035	-131.727
1.25035	-116.451
1.25035	-130.293
1.25036	-129.582
1.25036	-114.556
1.25036	-128.18
1.25036	-113.323
1.25036	-126.801
1.25036	-126.121
1.25036	-111.507
1.25036	-124.777
1.25036	-124.109
1.25036	-109.736
1.25037	-122.801
1.25037	-108.576
1.25037	-121.512
1.25037	-120.867
1.25037	-106.878
1.25037	-119.613
1.25037	-105.764
1.25037	-118.371
1.25037	-117.758
1.25037	-104.132
1.25038	-116.547
1.25038	-103.066
1.25038	-115.352
1.25038	-114.766
1.25038	-101.493
1.25038	-113.602
1.25038	-113.023
1.25038	-99.9583
1.25038	-111.887
1.25038	-98.9549
1.25039	-110.766
1.25039	-110.211
1.25039	-97.4757
1.25039	-109.113
1.25039	-96.5104
1.25039	-108.039
1.25039	-107.5
1.25039	-95.0868
1.25039	-106.449
1.25039	-94.1528
1.2504	-105.41
1.2504	-104.891
1.2504	-92.7847
1.2504	-103.875
1.2504	-103.371
1.2504	-91.4444
1.2504	-102.375
1.2504	-90.566
1.2504	-101.395
1.2504	-100.91
1.25041	-89.2708
1.25041	-99.9492
1.25041	-88.4236
1.25041	-99.0039
1.25041	-98.5352
1.25041	-87.1771
1.25041	-97.6094
1.25041	-97.1484
1.25041	-85.9514
1.25041	-96.2461
1.25042	-85.1493
1.25042	-95.3477
1.25042	-94.9062
1.25042	-83.9688
1.25042	-94.0312
1.25042	-83.1944
1.25042	-93.168
1.25042	-92.7344
1.25042	-82.0556
1.25042	-91.8906
1.25043	-81.309
1.25043	-91.0547
1.25043	-90.6406
1.25043	-80.2049
1.25043	-89.8203
1.25043	-89.418
1.25043	-79.1215
1.25043	-88.6172
1.25043	-78.4132
1.25043	-87.8242
1.25044	-87.4297
1.25044	-77.3681
1.25044	-86.6562
1.25044	-76.684
1.25044	-85.8867
1.25044	-85.5078
1.25044	-75.6736
1.25044	-84.7539
1.25044	-75.0104
1.25044	-84.0156
1.25045	-83.6445
1.25045	-74.0312
1.25045	-82.918
1.25045	-82.5586
1.25045	-73.0694
1.25045	-81.8438
1.25045	-72.4375
1.25045	-81.1406
1.25045	-80.793
1.25045	-71.5069
1.25046	-80.1016
1.25046	-70.8958
1.25046	-79.418
1.25046	-79.0781
1.25046	-69.9931
1.25046	-78.4102
1.25046	-69.3993
1.25046	-77.75
1.25046	-77.418
1.25046	-68.5278
1.25047	-76.7695
1.25047	-76.4453
1.25047	-67.6701
1.25047	-75.8086
1.25047	-67.1042
1.25047	-75.1797
1.25047	-74.8672
1.25047	-66.2743
1.25047	-74.2461
1.25047	-65.7257
1.25048	-73.6367
1.25048	-73.3359
1.25048	-64.9167
1.25048	-72.7344
1.25048	-64.3854
1.25048	-72.1406
1.25048	-71.8477
1.25048	-63.6007
1.25048	-71.2656
1.25048	-70.9727
1.25049	-62.8333
1.25049	-70.4023
1.25049	-62.3264
1.25049	-69.8359
1.25049	-69.5547
1.25049	-61.5799
1.25049	-68.9961
1.25049	-61.0868
1.25049	-68.4492
1.25049	-68.1797
1.2505	-60.3611
1.2505	-67.6367
1.2505	-59.8819
1.2505	-67.1016
1.2505	-66.8398
1.2505	-59.1771
1.2505	-66.3125
1.2505	-66.0547
1.2505	-58.4826
1.2505	-65.5352
1.25051	-58.0278
1.25051	-65.0273
1.25051	-64.7734
1.25051	-57.3542
1.25051	-64.2734
1.25051	-56.9097
1.25051	-63.7734
1.25051	-63.5312
1.25051	-56.2535
1.25051	-63.043
1.25052	-55.8229
1.25052	-62.5586
1.25052	-62.3203
1.25052	-55.184
1.25052	-61.8477
1.25052	-61.6133
1.25052	-54.5556
1.25052	-61.1445
1.25052	-54.1458
1.25052	-60.6836
1.25053	-60.4531
1.25053	-53.5347
1.25053	-60
1.25053	-53.1319
1.25053	-59.5508
1.25053	-59.3281
1.25053	-52.5417
1.25053	-58.8867
1.25053	-52.1458
1.25053	-58.4492
1.25054	-58.2344
1.25054	-51.5694
1.25054	-57.8008
1.25054	-57.5898
1.25054	-51
1.25054	-57.168
1.25054	-50.625
1.25054	-56.75
1.25054	-56.5352
1.25054	-50.0764
1.25055	-56.125
1.25055	-49.7083
1.25055	-55.7188
1.25055	-55.5156
1.25055	-49.1701
1.25055	-55.1133
1.25055	-48.8125
1.25055	-54.7188
1.25055	-54.5195
1.25055	-48.2882
1.25056	-54.1289
1.25056	-53.9375
1.25056	-47.7708
1.25056	-53.5469
1.25056	-47.4306
1.25056	-53.168
1.25056	-52.9805
1.25056	-46.9236
1.25056	-52.6055
1.25056	-46.5938
1.25057	-52.2305
1.25057	-52.0508
1.25057	-46.1007
1.25057	-51.6836
1.25057	-45.7778
1.25057	-51.3203
1.25057	-51.1406
1.25057	-45.2986
1.25057	-50.7812
1.25057	-50.6055
1.25058	-44.8299
1.25058	-50.2539
1.25058	-44.5139
1.25058	-49.9102
1.25058	-49.7324
1.25058	-44.0556
1.25058	-49.3926
1.25058	-43.7517
1.25058	-49.0527
1.25058	-48.8828
1.25059	-43.3038
1.25059	-48.5488
1.25059	-43.0087
1.25059	-48.2188
1.25059	-48.0527
1.25059	-42.5694
1.25059	-47.7285
1.25059	-47.5664
1.25059	-42.1372
1.25059	-47.2461
1.2506	-41.8524
1.2506	-46.9258
1.2506	-46.7695
1.2506	-41.4323
1.2506	-46.4551
1.2506	-41.1545
1.2506	-46.1426
1.2506	-45.9902
1.2506	-40.7431
1.2506	-45.6836
1.25061	-45.5332
1.25061	-40.3368
1.25061	-45.2305
1.25061	-40.0712
1.25061	-44.9316
1.25061	-44.7812
1.25061	-39.6753
1.25061	-44.4883
1.25061	-39.4149
1.25061	-44.1953
1.25062	-44.0508
1.25062	-39.0295
1.25062	-43.7617
1.25062	-38.7743
1.25062	-43.4785
1.25062	-43.3359
1.25062	-38.3958
1.25062	-43.0566
1.25062	-42.916
1.25062	-38.0243
1.25063	-42.6387
1.25063	-37.7795
1.25063	-42.3633
1.25063	-42.2285
1.25063	-37.4149
1.25063	-41.957
1.25063	-37.1771
1.25063	-41.6895
1.25063	-41.5547
1.25063	-36.8212
1.25064	-41.291
1.25064	-36.5868
1.25064	-41.0293
1.25064	-40.8984
1.25064	-36.2396
1.25064	-40.6406
1.25064	-40.5117
1.25064	-35.8976
1.25064	-40.2578
1.25064	-35.6719
1.25065	-40.0039
1.25065	-39.8789
1.25065	-35.3368
1.25065	-39.6289
1.25065	-35.1163
1.25065	-39.3828
1.25065	-39.2598
1.25065	-34.7899
1.25065	-39.0156
1.25065	-34.5729
1.25066	-38.7754
1.25066	-38.6543
1.25066	-34.2535
1.25066	-38.418
1.25066	-38.2969
1.25066	-33.9392
1.25066	-38.0625
1.25066	-33.7292
1.25066	-37.8301
1.25066	-37.7148
1.25067	-33.4219
1.25067	-37.4844
1.25067	-33.217
1.25067	-37.2559
1.25067	-37.1445
1.25067	-32.9149
1.25067	-36.918
1.25067	-32.717
1.25067	-36.6953
1.25067	-36.5859
1.25068	-32.4201
1.25068	-36.3652
1.25068	-36.2559
1.25068	-32.1302
1.25068	-36.0371
1.25068	-31.9375
1.25068	-35.8223
1.25068	-35.7168
1.25068	-31.6528
1.25068	-35.502
1.25069	-31.4653
1.25069	-35.293
1.25069	-35.1875
1.25069	-31.1858
1.25069	-34.9785
1.25069	-31.0017
1.25069	-34.7734
1.25069	-34.6719
1.25069	-30.7274
1.25069	-34.4688
1.2507	-34.3672
1.2507	-30.4583
1.2507	-34.1641
1.2507	-30.2812
1.2507	-33.9668
1.2507	-33.8672
1.2507	-30.0156
1.2507	-33.6719
1.2507	-29.842
1.2507	-33.4746
1.25071	-33.3789
1.25071	-29.5851
1.25071	-33.1855
1.25071	-29.4132
1.25071	-32.9941
1.25071	-32.9004
1.25071	-29.1597
1.25071	-32.7129
1.25071	-32.6172
1.25071	-28.9097
1.25072	-32.4316
1.25072	-28.7465
1.25072	-32.2461
1.25072	-32.1543
1.25072	-28.5
1.25072	-31.9727
1.25072	-28.3403
1.25072	-31.791
1.25072	-31.7012
1.25072	-28.099
1.25073	-31.5234
1.25073	-27.941
1.25073	-31.3457
1.25073	-31.2559
1.25073	-27.7066
1.25073	-31.082
1.25073	-30.9961
1.25073	-27.474
1.25073	-30.8223
1.25073	-27.3212
1.25074	-30.6504
1.25074	-30.5664
1.25074	-27.0938
1.25074	-30.3965
1.25074	-26.9427
1.25074	-30.2285
1.25074	-30.1445
1.25074	-26.7205
1.25074	-29.9785
1.25074	-26.5747
1.25075	-29.8125
1.25075	-29.7324
1.25075	-26.3559
1.25075	-29.5684
1.25075	-29.4883
1.25075	-26.1389
1.25075	-29.3281
1.25075	-25.9965
1.25075	-29.168
1.25075	-29.0879
1.25076	-25.7865
1.25076	-28.9297
1.25076	-25.6476
1.25076	-28.7734
1.25076	-28.6973
1.25076	-25.4392
1.25076	-28.541
1.25076	-25.3021
1.25076	-28.3887
1.25076	-28.3125
1.25077	-25.099
1.25077	-28.1621
1.25077	-28.084
1.25077	-24.8993
1.25077	-27.9355
1.25077	-24.7656
1.25077	-27.7871
1.25077	-27.7129
1.25077	-24.5677
1.25077	-27.5664
1.25078	-24.4392
1.25078	-27.4199
1.25078	-27.3477
1.25078	-24.2465
1.25078	-27.2031
1.25078	-24.1181
1.25078	-27.0605
1.25078	-26.9902
1.25078	-23.9288
1.25078	-26.8477
1.25079	-26.7793
1.25079	-23.7413
1.25079	-26.6387
1.25079	-23.6163
1.25079	-26.502
1.25079	-26.4297
1.25079	-23.434
1.25079	-26.2949
1.25079	-23.3125
1.25079	-26.1582
1.2508	-26.0898
1.2508	-23.1319
1.2508	-25.957
1.2508	-25.8887
1.2508	-22.9531
1.2508	-25.7559
1.2508	-22.8368
1.2508	-25.625
1.2508	-25.5586
1.2508	-22.6615
1.25081	-25.4277
1.25081	-22.5451
1.25081	-25.2988
1.25081	-25.2344
1.25081	-22.375
1.25081	-25.1055
1.25081	-22.2604
1.25081	-24.9805
1.25081	-24.916
1.25081	-22.092
1.25082	-24.791
1.25082	-24.7285
1.25082	-21.9253
1.25082	-24.6035
1.25082	-21.8142
1.25082	-24.4805
1.25082	-24.4199
1.25082	-21.651
1.25082	-24.2988
1.25082	-21.5434
1.25083	-24.1758
1.25083	-24.1152
1.25083	-21.3837
1.25083	-23.9961
1.25083	-21.2778
1.25083	-23.877
1.25083	-23.8184
1.25083	-21.1198
1.25083	-23.6992
1.25083	-23.6426
1.25084	-20.9635
1.25084	-23.5254
1.25084	-20.8611
1.25084	-23.4102
1.25084	-23.3535
1.25084	-20.7066
1.25084	-23.2383
1.25084	-20.6059
1.25084	-23.125
1.25084	-23.0703
1.25085	-20.4549
1.25085	-22.957
1.25085	-20.3559
1.25085	-22.8457
1.25085	-22.791
1.25085	-20.2083
1.25085	-22.6797
1.25085	-22.625
1.25085	-20.0625
1.25085	-22.5156
1.25086	-19.9653
1.25086	-22.4082
1.25086	-22.3535
1.25086	-19.8229
1.25086	-22.2461
1.25086	-19.7292
1.25086	-22.1387
1.25086	-22.0879
1.25086	-19.5868
1.25086	-21.9824
1.25087	-19.4931
1.25087	-21.8789
1.25087	-21.8262
1.25087	-19.3542
1.25087	-21.7227
1.25087	-21.6719
1.25087	-19.217
1.25087	-21.5684
1.25087	-19.1267
1.25087	-21.4688
1.25088	-21.416
1.25088	-18.9931
1.25088	-21.3145
1.25088	-18.9045
1.25088	-21.2168
1.25088	-21.166
1.25088	-18.7708
1.25088	-21.0684
1.25088	-18.6823
1.25088	-20.9707
1.25089	-20.9219
1.25089	-18.5521
1.25089	-20.8242
1.25089	-20.7754
1.25089	-18.4253
1.25089	-20.6797
1.25089	-18.3385
1.25089	-20.584
1.25089	-20.5371
1.25089	-18.2118
1.2509	-20.4434
1.2509	-18.1285
1.2509	-20.3477
1.2509	-20.3027
1.2509	-18.0035
1.2509	-20.209
1.2509	-17.9236
1.2509	-20.1152
1.2509	-20.0703
1.2509	-17.8003
1.25091	-19.9805
1.25091	-19.9336
1.25091	-17.6788
1.25091	-19.8438
1.25091	-17.5972
1.25091	-19.7539
1.25091	-19.709
1.25091	-17.4809
1.25091	-19.6191
1.25091	-17.401
1.25092	-19.5312
1.25092	-19.4883
1.25092	-17.2847
1.25092	-19.4004
1.25092	-17.2066
1.25092	-19.3125
1.25092	-19.2715
1.25092	-17.0903
1.25092	-19.1855
1.25092	-19.1406
1.25093	-16.9774
1.25093	-19.0566
1.25093	-16.901
1.25093	-18.9727
1.25093	-18.9297
1.25093	-16.7899
1.25093	-18.8457
1.25093	-16.7153
1.25093	-18.7637
1.25093	-18.7227
1.25094	-16.6042
1.25094	-18.6406
1.25094	-16.5312
1.25094	-18.5566
1.25094	-18.5176
1.25094	-16.4236
1.25094	-18.4355
1.25094	-18.3965
1.25094	-16.316
1.25094	-18.3145
1.25095	-16.2448
1.25095	-18.2363
1.25095	-18.1953
1.25095	-16.1389
1.25095	-18.1172
1.25095	-16.0694
1.25095	-18.0391
1.25095	-18
1.25095	-15.9635
1.25095	-17.9238
1.25096	-15.8958
1.25096	-17.8438
1.25096	-17.8066
1.25096	-15.7934
1.25096	-17.7305
1.25096	-17.6914
1.25096	-15.6927
1.25096	-17.6172
1.25096	-15.625
1.25096	-17.541
1.25097	-17.502
1.25097	-15.526
1.25097	-17.4297
1.25097	-15.4583
1.25097	-17.3555
1.25097	-17.3184
1.25097	-15.3611
1.25097	-17.2441
1.25097	-15.2969
1.25097	-17.1719
1.25098	-17.1348
1.25098	-15.1997
1.25098	-17.0645
1.25098	-17.0273
1.25098	-15.1024
1.25098	-16.957
1.25098	-15.0399
1.25098	-16.8848
1.25098	-16.8496
1.25098	-14.9462
1.25099	-16.7793
1.25099	-14.8837
1.25099	-16.709
1.25099	-16.6738
1.25099	-14.7917
1.25099	-16.6035
1.25099	-16.5703
1.25099	-14.6997
1.25099	-16.502
1.25099	-14.6372
1.251	-16.4336
1.251	-16.4004
1.251	-14.5469
1.251	-16.332
1.251	-14.4878
1.251	-16.2637
1.251	-16.2324
1.251	-14.3976
1.251	-16.1641
1.251	-14.3403
1.25101	-16.0977
1.25101	-16.0664
1.25101	-14.25
1.25101	-16
1.25101	-15.9688
1.25101	-14.1632
1.25101	-15.9023
1.25101	-14.1076
1.25101	-15.8379
1.25101	-15.8047
1.25102	-14.0208
1.25102	-15.7422
1.25102	-13.9635
1.25102	-15.6777
1.25102	-15.6465
1.25102	-13.8802
1.25102	-15.584
1.25102	-13.8229
1.25102	-15.5215
1.25102	-15.4883
1.25103	-13.7413
1.25103	-15.4277
1.25103	-15.3965
1.25103	-13.658
1.25103	-15.334
1.25103	-13.6042
1.25103	-15.2734
1.25103	-15.2441
1.25103	-13.5226
1.25103	-15.1816
1.25104	-13.4688
1.25104	-15.123
1.25104	-15.0918
1.25104	-13.3889
1.25104	-15.0332
1.25104	-13.3351
1.25104	-14.9727
1.25104	-14.9434
1.25104	-13.2569
1.25104	-14.8848
1.25105	-14.8555
1.25105	-13.1788
1.25105	-14.7969
1.25105	-13.1285
1.25105	-14.7383
1.25105	-14.709
1.25105	-13.0503
1.25105	-14.6523
1.25105	-13
1.25105	-14.5957
1.25106	-14.5664
1.25106	-12.9236
1.25106	-14.5098
1.25106	-12.8733
1.25106	-14.4531
1.25106	-14.4258
1.25106	-12.7986
1.25106	-14.3711
1.25106	-14.3418
1.25106	-12.724
1.25107	-14.2871
1.25107	-12.6753
1.25107	-14.2305
1.25107	-14.2051
1.25107	-12.6024
1.25107	-14.1484
1.25107	-12.5538
1.25107	-14.0957
1.25107	-14.0684
1.25107	-12.4809
1.25108	-14.0156
1.25108	-12.434
1.25108	-13.9609
1.25108	-13.9355
1.25108	-12.3611
1.25108	-13.8828
1.25108	-13.8555
1.25108	-12.2917
1.25108	-13.8027
1.25108	-12.2448
1.25109	-13.752
1.25109	-13.7227
1.25109	-12.1771
1.25109	-13.6719
1.25109	-12.1302
1.25109	-13.6211
1.25109	-13.5957
1.25109	-12.0608
1.25109	-13.5449
1.25109	-12.0156
1.2511	-13.4941
1.2511	-13.4668
1.2511	-11.9497
1.2511	-13.418
1.2511	-13.3926
1.2511	-11.8819
1.2511	-13.3418
1.2511	-11.8385
1.2511	-13.291
1.2511	-13.2695
1.25111	-11.7708
1.25111	-13.2188
1.25111	-11.7274
1.25111	-13.1699
1.25111	-13.1465
1.25111	-11.6615
1.25111	-13.0977
1.25111	-11.6198
1.25111	-13.0488
1.25111	-13.0234
1.25112	-11.5556
1.25112	-12.9766
1.25112	-12.9512
1.25112	-11.4931
1.25112	-12.9043
1.25112	-11.4497
1.25112	-12.8574
1.25112	-12.834
1.25112	-11.3872
1.25112	-12.7871
1.25113	-11.3455
1.25113	-12.7402
1.25113	-12.7168
1.25113	-11.283
1.25113	-12.6699
1.25113	-11.2431
1.25113	-12.625
